sludinajuma_saite,bilde,marka,gads,tilpums,nobraukums,cena 
/msg/lv/transport/cars/lexus/nx/ceknkb.html,https://i.ss.lv/gallery/7/1255/313646/62729060.th2.jpg,"['Lexus', <br/>, 'NX']",['2015'],['2.0'],['-'],"['23,000  €']"
/msg/lv/transport/cars/volkswagen/passat-b7/bngbbh.html,https://i.ss.lv/gallery/7/1293/323114/64622786.th2.jpg,"['Volkswagen', <br/>, 'Passat (B7)']",['2014'],['2.0D'],['-'],"['7,400  €']"
/msg/lv/transport/cars/audi/q7/bncdm.html,https://i.ss.lv/gallery/7/1215/303559/60711736.th2.jpg,"['Audi', <br/>, 'Q7']",['2018'],['3.0D'],['132 tūkst.'],"['28,500  €']"
/msg/lv/transport/cars/skoda/fabia/cckbfn.html,https://i.ss.lv/gallery/7/1301/325055/65010829.th2.jpg,"['Skoda', <br/>, 'Fabia']",['2003'],['1.4D'],['-'],"['1,295  €']"
/msg/lv/transport/cars/jaguar/x-type/dglgi.html,https://i.ss.lv/gallery/7/1298/324317/64863308.th2.jpg,"['Jaguar', <br/>, 'X-Type']",['2002'],['2.5'],['-'],"['1,999  €']"
/msg/lv/transport/cars/fiat/punto/obpjp.html,https://i.ss.lv/gallery/7/1301/325079/65015723.th2.jpg,"['Fiat', <br/>, 'Punto']",['2000'],['1.3'],['-'],"['1,790  €']"
/msg/lv/transport/cars/mercedes/e300/fndmf.html,https://i.ss.lv/gallery/7/1316/328964/65792705.th2.jpg,"['Mercedes', <br/>, 'E300']",['2017'],['2.0'],['137 tūkst.'],"['29,900  €']"
/msg/lv/transport/cars/bmw/m3/fcgib.html,https://i.ss.lv/gallery/6/1105/276180/55235924.th2.jpg,"['Bmw', <br/>, 'M3']",['2004'],['3.2'],['140 tūkst.'],"['27,900  €']"
/msg/lv/transport/cars/peugeot/traveller/cxhobx.html,https://i.ss.lv/gallery/7/1322/330408/66081435.th2.jpg,"['Peugeot', <br/>, 'Traveller']",['2019'],['2.0D'],['145 tūkst.'],"['21,200  €']"
/msg/lv/transport/cars/mercedes/s320/amijm.html,https://i.ss.lv/gallery/6/1184/295960/59191836.th2.jpg,"['Mercedes', <br/>, 'S320']",['2009'],['3.0D'],['161 tūkst.'],"['14,800  €']"
/msg/lv/transport/cars/bmw/520/dcpog.html,https://i.ss.lv/gallery/7/1285/321054/64210701.th2.jpg,"['Bmw', <br/>, '520']",['2020'],['2.0D'],['166 tūkst.'],"['28,990  €']"
/msg/lv/transport/cars/audi/a8/alkcp.html,https://i.ss.lv/gallery/6/1142/285367/57073332.th2.jpg,"['Audi', <br/>, 'A8']",['2015'],['3.0D'],['187 tūkst.'],"['28,100  €']"
/msg/lv/transport/cars/skoda/kamiq/cflxdf.html,https://i.ss.lv/gallery/7/1303/325610/65121990.th2.jpg,[<b>Skoda<br/>Kamiq</b>],[<b>2022</b>],[<b>1.5</b>],"[<b>45</b>, ' tūkst.']","[<b>22,900</b>, '  €']"
/msg/lv/transport/cars/ford/mondeo/ojkhk.html,https://i.ss.lv/gallery/7/1322/330407/66081381.th2.jpg,"['Ford', <br/>, 'Mondeo']",['2014'],['2.2D'],['-'],"['5,550  €']"
/msg/lv/transport/cars/bmw/320/cdexlk.html,https://i.ss.lv/gallery/7/1321/330184/66036630.th2.jpg,"['Bmw', <br/>, '320']",['2023'],['2.0D'],['73 tūkst.'],"['46,900  €']"
/msg/lv/transport/cars/mercedes/e220/bkmebp.html,https://i.ss.lv/gallery/7/1277/319192/63838213.th2.jpg,"['Mercedes', <br/>, 'E220']",['2017'],['2.0D'],['127 tūkst.'],"['18,300  €']"
/msg/lv/transport/cars/volkswagen/passat-b5/njgll.html,https://i.ss.lv/gallery/7/1322/330407/66081313.th2.jpg,[<b>Volkswagen<br/>Passat (B5)</b>],[<b>2003</b>],[<b>1.9D</b>],"[<b>330</b>, ' tūkst.']","[<b>1,900</b>, '  €']"
/msg/lv/transport/cars/mercedes/e320/dhkhn.html,https://i.ss.lv/gallery/7/1322/330403/66080492.th2.jpg,"['Mercedes', <br/>, 'E320']",['2005'],['3.2D'],['345 tūkst.'],"['3,100  €']"
/msg/lv/transport/cars/jeep/grand-cherokee/fjpxd.html,https://i.ss.lv/gallery/7/1301/325099/65019791.th2.jpg,"['Jeep', <br/>, 'Grand Cherokee']",['2013'],['3.0D'],['-'],"['14,700  €']"
/msg/lv/transport/cars/bmw/x4/cxpnhk.html,https://i.ss.lv/gallery/7/1279/319524/63904620.th2.jpg,"['Bmw', <br/>, 'X4']",['2014'],['3.0D'],['-'],"['18,500  €']"
/msg/lv/transport/cars/bmw/525/bnepn.html,https://i.ss.lv/gallery/7/1302/325369/65073647.th2.jpg,"['Bmw', <br/>, '525']",['2006'],['2.5'],['233 tūkst.'],"['3,100  €']"
/msg/lv/transport/cars/audi/a4/bixekl.html,https://i.ss.lv/gallery/7/1321/330184/66036651.th2.jpg,"['Audi', <br/>, 'A4']",['2016'],['2.0D'],['222 tūkst.'],"['13,900  €']"
/msg/lv/transport/cars/audi/a6/bixpdk.html,https://i.ss.lv/gallery/7/1322/330286/66057085.th2.jpg,"['Audi', <br/>, 'A6']",['2007'],['3.0D'],['-'],"['5,690  €']"
/msg/lv/transport/cars/opel/zafira/heedi.html,https://i.ss.lv/gallery/6/1147/286558/57311403.th2.jpg,"['Opel', <br/>, 'Zafira']",['2016'],['2.0D'],['317 tūkst.'],"['7,500  €']"
/msg/lv/transport/cars/opel/zafira/beknln.html,https://i.ss.lv/gallery/7/1317/329109/65821639.th2.jpg,"['Opel', <br/>, 'Zafira']",['2014'],['1.6D'],['227 tūkst.'],"['6,650  €']"
/msg/lv/transport/cars/bmw/316/ebkgp.html,https://i.ss.lv/gallery/7/1322/330407/66081320.th2.jpg,[<b>Bmw<br/>316</b>],[<b>1997</b>],[<b>2.0</b>],"[<b>273</b>, ' tūkst.']","[<b>2,499</b>, '  €']"
/msg/lv/transport/cars/lancia/voyager/bickkx.html,https://i.ss.lv/gallery/7/1322/330407/66081332.th2.jpg,"['Lancia', <br/>, 'Voyager']",['2015'],['2.8D'],['209 tūkst.'],"['11,900  €']"
/msg/lv/transport/cars/volvo/xc60/ccjmfn.html,https://i.ss.lv/gallery/7/1301/325092/65018370.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2010'],['2.4D'],['-'],"['9,700  €']"
/msg/lv/transport/cars/mitsubishi/outlander/micbp.html,https://i.ss.lv/gallery/7/1320/329809/65961798.th2.jpg,"['Mitsubishi', <br/>, 'Outlander']",['2009'],['2.2D'],['370 tūkst.'],"['3,400  €']"
/msg/lv/transport/cars/toyota/corolla/dkmfo.html,https://i.ss.lv/gallery/7/1260/314840/62967881.th2.jpg,"['Toyota', <br/>, 'Corolla']",['2014'],['1.6'],['120 tūkst.'],"['10,000  €']"
/msg/lv/transport/cars/bmw/x4/cdbhnh.html,https://i.ss.lv/gallery/7/1321/330190/66037887.th2.jpg,"['Bmw', <br/>, 'X4']",['2023'],['2.0'],['31 tūkst.'],"['53,900  €']"
/msg/lv/transport/cars/fiat/ducato/jbpme.html,https://i.ss.lv/gallery/6/1056/263966/52793192.th2.jpg,"['Fiat', <br/>, 'Ducato']",['2015'],['3.0D'],['107 tūkst.'],"['8,500  €']"
/msg/lv/transport/cars/nissan/juke/cepmgk.html,https://i.ss.lv/gallery/7/1261/315142/63028305.th2.jpg,"['Nissan', <br/>, 'Juke']",['2021'],['1.0'],['36 tūkst.'],"['17,200  €']"
/msg/lv/transport/cars/volvo/xc60/bhklbm.html,https://i.ss.lv/gallery/7/1311/327741/65548169.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2014'],['2.4D'],['145 tūkst.'],"['14,200  €']"
/msg/lv/transport/cars/mercedes/e280/mdmmh.html,https://i.ss.lv/gallery/7/1304/325913/65182503.th2.jpg,"['Mercedes', <br/>, 'E280']",['2005'],['3.2D'],['-'],"['2,300  €']"
/msg/lv/transport/cars/peugeot/3008/cffbok.html,https://i.ss.lv/gallery/7/1273/318001/63600119.th2.jpg,"['Peugeot', <br/>, '3008']",['2021'],['1.5D'],['64 tūkst.'],"['26,600  €']"
/msg/lv/transport/cars/renault/espace/bbbkx.html,https://i.ss.lv/gallery/7/1312/327807/65561233.th2.jpg,"['Renault', <br/>, 'Espace']",['2015'],['1.6'],['126 tūkst.'],"['14,700  €']"
/msg/lv/transport/cars/ford/s-max/ccompi.html,https://i.ss.lv/gallery/7/1312/327806/65561081.th2.jpg,"['Ford', <br/>, 'S-Max']",['2012'],['2.0D'],['275 tūkst.'],"['5,700  €']"
/msg/lv/transport/cars/renault/megane/olfif.html,https://i.ss.lv/gallery/7/1312/327805/65560976.th2.jpg,"['Renault', <br/>, 'Megane']",['2011'],['1.6'],['200 tūkst.'],"['3,300  €']"
/msg/lv/transport/cars/opel/astra/aojnj.html,https://i.ss.lv/gallery/7/1261/315141/63028101.th2.jpg,"['Opel', <br/>, 'Astra']",['2020'],['1.6D'],['41 tūkst.'],"['12,400  €']"
/msg/lv/transport/cars/dacia/duster/cboneo.html,https://i.ss.lv/gallery/7/1302/325402/65080328.th2.jpg,[<b>Dacia<br/>Duster</b>],[<b>2021</b>],[<b>1.0</b>],"[<b>82</b>, ' tūkst.']","[<b>11,800</b>, '  €']"
/msg/lv/transport/cars/seat/toledo/cxhlc.html,https://i.ss.lv/gallery/7/1322/330406/66081027.th2.jpg,"['Seat', <br/>, 'Toledo']",['2003'],['1.6'],['272 tūkst.'],"['2,150  €']"
/msg/lv/transport/cars/bmw/220/bolpkc.html,https://i.ss.lv/gallery/7/1283/320507/64101271.th2.jpg,"['Bmw', <br/>, '220']",['2017'],['2.0D'],['-'],"['8,880  €']"
/msg/lv/transport/cars/nissan/nv200/cfipbh.html,https://i.ss.lv/gallery/7/1290/322300/64459821.th2.jpg,"['Nissan', <br/>, 'NV200']",['2017'],['1.5D'],['133 tūkst.'],"['6,900  €']"
/msg/lv/transport/cars/bmw/x6/cchlod.html,https://i.ss.lv/gallery/7/1321/330192/66038338.th2.jpg,"['Bmw', <br/>, 'X6']",['2021'],['3.0D'],['105 tūkst.'],"['60,900  €']"
/msg/lv/transport/cars/audi/a4/blcbcf.html,https://i.ss.lv/gallery/7/1319/329575/65914849.th2.jpg,"['Audi', <br/>, 'A4']",['2008'],['3.0D'],['327 tūkst.'],"['3,800  €']"
/msg/lv/transport/cars/volvo/v50/ccpoxh.html,https://i.ss.lv/gallery/7/1322/330407/66081244.th2.jpg,"['Volvo', <br/>, 'V50']",['2005'],['2.0D'],['311 tūkst.'],"['2,650  €']"
/msg/lv/transport/cars/peugeot/5008/cflill.html,https://i.ss.lv/gallery/7/1306/326475/65294873.th2.jpg,"['Peugeot', <br/>, '5008']",['2018'],['2.0D'],['-'],"['17,900  €']"
/msg/lv/transport/cars/audi/a3/bbkggk.html,https://i.ss.lv/gallery/7/1273/318167/63633331.th2.jpg,"['Audi', <br/>, 'A3']",['2018'],['1.6D'],['153 tūkst.'],"['11,800  €']"
/msg/lv/transport/cars/volvo/v50/cxxmom.html,https://i.ss.lv/gallery/7/1315/328558/65711411.th2.jpg,[<b>Volvo<br/>V50</b>],[<b>2010</b>],[<b>2.0D</b>],"[<b>136</b>, ' tūkst.']","[<b>5,500</b>, '  €']"
/msg/lv/transport/cars/volvo/v70/cdncxk.html,https://i.ss.lv/gallery/7/1322/330299/66059763.th2.jpg,[<b>Volvo<br/>V70</b>],[<b>2008</b>],[<b>2.4D</b>],"[<b>380</b>, ' tūkst.']","[<b>3,000</b>, '  €']"
/msg/lv/transport/cars/opel/zafira/bhhfx.html,https://i.ss.lv/gallery/7/1298/324380/64875919.th2.jpg,"['Opel', <br/>, 'Zafira']",['2012'],['2.0D'],['289 tūkst.'],"['5,590  €']"
/msg/lv/transport/cars/mini/countryman/cdixlx.html,https://i.ss.lv/gallery/7/1321/330214/66042751.th2.jpg,"['Mini', <br/>, 'Countryman']",['2024'],['1.5'],['4.7 tūkst.'],"['45,900  €']"
/msg/lv/transport/cars/audi/a3/cdkdni.html,https://i.ss.lv/gallery/7/1317/329233/65846509.th2.jpg,"['Audi', <br/>, 'A3']",['2014'],['1.4'],['250 tūkst.'],"['11,200  €']"
/msg/lv/transport/cars/volvo/xc70/cexmbp.html,https://i.ss.lv/gallery/7/1322/330403/66080579.th2.jpg,[<b>Volvo<br/>XC 70</b>],[<b>2007</b>],[<b>3.2</b>],"[<b>277</b>, ' tūkst.']","[<b>6,800</b>, '  €']"
/msg/lv/transport/cars/opel/zafira/blfbbk.html,https://i.ss.lv/gallery/7/1318/329276/65855027.th2.jpg,"['Opel', <br/>, 'Zafira']",['2007'],['1.9D'],['331 tūkst.'],"['1,790  €']"
/msg/lv/transport/cars/audi/a3/ceideh.html,https://i.ss.lv/gallery/7/1311/327727/65545285.th2.jpg,"['Audi', <br/>, 'A3']",['2009'],['1.4'],['222 tūkst.'],"['3,670  €']"
/msg/lv/transport/cars/audi/q5/cbnfpg.html,https://i.ss.lv/gallery/7/1307/326658/65331446.th2.jpg,"['Audi', <br/>, 'Q5']",['2013'],['3.0D'],['208 tūkst.'],"['14,300  €']"
/msg/lv/transport/cars/ford/ecosport/cbhpfk.html,https://i.ss.lv/gallery/7/1314/328300/65659899.th2.jpg,"['Ford', <br/>, 'EcoSport']",['2017'],['1.0'],['125 tūkst.'],"['8,950  €']"
/msg/lv/transport/cars/volkswagen/tiguan/cxxdnk.html,https://i.ss.lv/gallery/7/1322/330402/66080361.th2.jpg,"['Volkswagen', <br/>, 'Tiguan']",['2019'],['2.0D'],['118 tūkst.'],"['25,200  €']"
/msg/lv/transport/cars/hyundai/santa-fe/cemmjm.html,https://i.ss.lv/gallery/7/1322/330406/66081178.th2.jpg,"['Hyundai', <br/>, 'Santa FE']",['2015'],['2.2D'],['-'],"['11,990  €']"
/msg/lv/transport/cars/volkswagen/golf-4/cbdxe.html,https://i.ss.lv/gallery/7/1276/318880/63775953.th2.jpg,"['Volkswagen', <br/>, 'Golf 4']",['2002'],['1.9D'],['429 tūkst.'],"['1,450  €']"
/msg/lv/transport/cars/bmw/520/abjhc.html,https://i.ss.lv/gallery/7/1305/326238/65247421.th2.jpg,"['Bmw', <br/>, '520']",['2012'],['2.0D'],['280 tūkst.'],"['7,999  €']"
/msg/lv/transport/cars/nissan/navara/cffkkh.html,https://i.ss.lv/gallery/7/1275/318517/63703221.th2.jpg,"['Nissan', <br/>, 'Navara']",['2007'],['2.5D'],['-'],"['8,600  €']"
/msg/lv/transport/cars/honda/cr-v/gpmno.html,https://i.ss.lv/gallery/7/1307/326529/65305634.th2.jpg,"['Honda', <br/>, 'Cr-v']",['2013'],['2.2D'],['210 tūkst.'],"['12,550  €']"
/msg/lv/transport/cars/volvo/xc60/cefpdi.html,https://i.ss.lv/gallery/7/1307/326527/65305339.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2012'],['2.4D'],['209 tūkst.'],"['11,550  €']"
/msg/lv/transport/cars/citroen/berlingo/gdxlc.html,https://i.ss.lv/gallery/7/1290/322293/64458574.th2.jpg,"['Citroen', <br/>, 'Berlingo']",['2009'],['1.6D'],['286 tūkst.'],"['5,350  €']"
/msg/lv/transport/cars/sport-cars/lkcnp.html,https://i.ss.lv/gallery/7/1256/313826/62765044.th2.jpg,['-'],['1997'],['1.8'],['-'],"['5,000  €']"
/msg/lv/transport/cars/volkswagen/golf-6/cdhhpj.html,https://i.ss.lv/gallery/7/1321/330231/66046035.th2.jpg,"['Volkswagen', <br/>, 'Golf 6']",['2012'],['1.6D'],['208 tūkst.'],"['5,950  €']"
/msg/lv/transport/cars/volvo/xc60/bdlkci.html,https://i.ss.lv/gallery/7/1304/325795/65158968.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2013'],['2.4D'],['-'],"['14,100  €']"
/msg/lv/transport/cars/volkswagen/crafter/cdobbb.html,https://i.ss.lv/gallery/7/1245/311072/62214306.th2.jpg,"['Volkswagen', <br/>, 'Crafter']",['2019'],['2.0D'],['176 tūkst.'],"['27,300  €']"
/msg/lv/transport/cars/audi/a4/djgfn.html,https://i.ss.lv/gallery/6/1115/278672/55734264.th2.jpg,"['Audi', <br/>, 'A4']",['2002'],['1.8'],['235 tūkst.'],"['1,350  €']"
/msg/lv/transport/cars/bmw/x1/cdecxk.html,https://i.ss.lv/gallery/7/1321/330211/66042144.th2.jpg,"['Bmw', <br/>, 'X1']",['2025'],['2.0D'],['1.4 tūkst.'],"['54,900  €']"
/msg/lv/transport/cars/opel/corsa/aobdp.html,https://i.ss.lv/gallery/7/1309/327053/65410500.th2.jpg,"['Opel', <br/>, 'Corsa']",['2010'],['1.3D'],['193 tūkst.'],"['2,300  €']"
/msg/lv/transport/cars/volvo/xc70/cddxmj.html,https://i.ss.lv/gallery/7/1311/327632/65526272.th2.jpg,"['Volvo', <br/>, 'XC 70']",['2001'],['2.4'],['450 tūkst.'],"['2,600  €']"
/msg/lv/transport/cars/jeep/grand-cherokee/alico.html,https://i.ss.lv/gallery/7/1314/328357/65671344.th2.jpg,"['Jeep', <br/>, 'Grand Cherokee']",['2012'],['3.0D'],['198 tūkst.'],"['11,190  €']"
/msg/lv/transport/cars/bmw/525/bepep.html,https://i.ss.lv/gallery/7/1307/326505/65300877.th2.jpg,"['Bmw', <br/>, '525']",['2003'],['2.5D'],['370 tūkst.'],"['3,950  €']"
/msg/lv/transport/cars/opel/zafira/bcxchi.html,https://i.ss.lv/gallery/7/1289/322147/64429397.th2.jpg,"['Opel', <br/>, 'Zafira']",['2009'],['1.8'],['215 tūkst.'],"['3,700  €']"
/msg/lv/transport/cars/land-rover/range-rover-sport/blcekp.html,https://i.ss.lv/gallery/7/1314/328358/65671525.th2.jpg,"['Land Rover', <br/>, 'Range Rover Sport']",['2008'],['3.6D'],['249 tūkst.'],"['7,880  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/cxeolx.html,https://i.ss.lv/gallery/7/1212/302815/60562991.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2015'],['2.0D'],['216 tūkst.'],"['12,500  €']"
/msg/lv/transport/cars/volvo/xc60/cecogj.html,https://i.ss.lv/gallery/7/1322/330253/66050529.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2014'],['2.4D'],['216 tūkst.'],"['13,900  €']"
/msg/lv/transport/cars/mercedes/v250/cxkglx.html,https://i.ss.lv/gallery/7/1275/318706/63741052.th2.jpg,[<b>Mercedes<br/>V250</b>],[<b>2018</b>],[<b>2.1D</b>],[<b>-</b>],"[<b>35,800</b>, '  €']"
/msg/lv/transport/cars/audi/a4/bkkjel.html,https://i.ss.lv/gallery/7/1302/325471/65094136.th2.jpg,"['Audi', <br/>, 'A4']",['2010'],['2.7D'],['388 tūkst.'],"['5,000  €']"
/msg/lv/transport/cars/lexus/rx/ccpxbp.html,https://i.ss.lv/gallery/7/1315/328729/65745790.th2.jpg,[<b>Lexus<br/>RX</b>],[<b>2017</b>],[<b>3.5</b>],"[<b>101</b>, ' tūkst.']","[<b>23,900</b>, '  €']"
/msg/lv/transport/cars/mercedes/e230/blkgm.html,https://i.ss.lv/gallery/7/1280/319966/63993068.th2.jpg,"['Mercedes', <br/>, 'E230']",['1990'],['2.3'],['363 tūkst.'],"['6,350  €']"
/msg/lv/transport/cars/bmw/530/dgoof.html,https://i.ss.lv/gallery/7/1298/324280/64855827.th2.jpg,"['Bmw', <br/>, '530']",['2017'],['3.0D'],['210 tūkst.'],"['19,000  €']"
/msg/lv/transport/cars/mini/countryman/cxhjip.html,https://i.ss.lv/gallery/7/1272/317983/63596589.th2.jpg,"['Mini', <br/>, 'Countryman']",['2023'],['1.5H'],['18 tūkst.'],"['34,500  €']"
/msg/lv/transport/cars/lancia/voyager/cxmhel.html,https://i.ss.lv/gallery/7/1297/324219/64843671.th2.jpg,"['Lancia', <br/>, 'Voyager']",['2015'],['2.8D'],['208 tūkst.'],"['12,300  €']"
/msg/lv/transport/cars/mercedes/b180/befpjx.html,https://i.ss.lv/gallery/7/1289/322192/64438358.th2.jpg,"['Mercedes', <br/>, 'B180']",['2012'],['1.8D'],['-'],"['5,600  €']"
/msg/lv/transport/cars/bmw/730/ccbic.html,https://i.ss.lv/gallery/7/1312/327831/65566004.th2.jpg,"['Bmw', <br/>, '730']",['2013'],['3.0D'],['249 tūkst.'],"['15,500  €']"
/msg/lv/transport/cars/land-rover/range-rover-sport/emxci.html,https://i.ss.lv/gallery/7/1322/330405/66080960.th2.jpg,"['Land Rover', <br/>, 'Range Rover Sport']",['2017'],['3.0D'],['79 tūkst.'],"['29,000  €']"
/msg/lv/transport/cars/audi/allroad/bjcpij.html,https://i.ss.lv/gallery/7/1272/317853/63570481.th2.jpg,"['Audi', <br/>, 'Allroad']",['2012'],['3.0D'],['219 tūkst.'],"['12,000  €']"
/msg/lv/transport/cars/renault/megane/bpnfn.html,https://i.ss.lv/gallery/7/1322/330405/66080935.th2.jpg,"['Renault', <br/>, 'Megane']",['2017'],['1.2'],['-'],"['9,550  €']"
/msg/lv/transport/cars/saab/9-5/edegx.html,https://i.ss.lv/gallery/7/1302/325400/65079946.th2.jpg,[<b>Saab<br/>9-5</b>],[<b>2007</b>],[<b>2.3</b>],"[<b>260</b>, ' tūkst.']","[<b>1,700</b>, '  €']"
/msg/lv/transport/cars/seat/tarraco/ccxbmk.html,https://i.ss.lv/gallery/7/1294/323351/64670187.th2.jpg,"['Seat', <br/>, 'Tarraco']",['2020'],['2.0D'],['86 tūkst.'],"['24,600  €']"
/msg/lv/transport/cars/citroen/berlingo/cjcml.html,https://i.ss.lv/gallery/7/1320/329841/65968151.th2.jpg,"['Citroen', <br/>, 'Berlingo']",['2019'],['1.5D'],['221 tūkst.'],"['8,200  €']"
/msg/lv/transport/cars/opel/grandland-x/cbbnfc.html,https://i.ss.lv/gallery/7/1315/328501/65700036.th2.jpg,[<b>Opel<br/>Grandland X</b>],[<b>2018</b>],[<b>2.0D</b>],[<b>-</b>],"[<b>14,995</b>, '  €']"
/msg/lv/transport/cars/bmw/x6/ccnfbe.html,https://i.ss.lv/gallery/7/1314/328346/65669077.th2.jpg,"['Bmw', <br/>, 'X6']",['2021'],['3.0D'],['100 tūkst.'],"['55,990  €']"
/msg/lv/transport/cars/bmw/318/dbefj.html,https://i.ss.lv/gallery/7/1313/328052/65610258.th2.jpg,"['Bmw', <br/>, '318']",['1998'],['1.8'],['298 tūkst.'],['850  €']
/msg/lv/transport/cars/audi/a4/gjmil.html,https://i.ss.lv/gallery/7/1267/316554/63310622.th2.jpg,[<b>Audi<br/>A4</b>],[<b>2006</b>],[<b>2.0D</b>],"[<b>289</b>, ' tūkst.']","[<b>3,490</b>, '  €']"
/msg/lv/transport/cars/seat/tarraco/cfejhn.html,https://i.ss.lv/gallery/7/1271/317536/63507171.th2.jpg,"['Seat', <br/>, 'Tarraco']",['2019'],['2.0'],['148 tūkst.'],"['23,998  €']"
/msg/lv/transport/cars/bmw/730/bildej.html,https://i.ss.lv/gallery/7/1252/312844/62568607.th2.jpg,"['Bmw', <br/>, '730']",['2019'],['3.0D'],['108 tūkst.'],"['54,000  €']"
/msg/lv/transport/cars/saab/9-5/cgjdf.html,https://i.ss.lv/gallery/7/1314/328458/65691569.th2.jpg,[<b>Saab<br/>9-5</b>],[<b>2004</b>],[<b>2.3</b>],"[<b>204</b>, ' tūkst.']","[<b>1,850</b>, '  €']"
/msg/lv/transport/cars/audi/a4/bibicj.html,https://i.ss.lv/gallery/7/1314/328384/65676744.th2.jpg,"['Audi', <br/>, 'A4']",['1997'],['1.8'],['399 tūkst.'],"['1,100  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/cxdxfo.html,https://i.ss.lv/gallery/7/1314/328328/65665499.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2019'],['2.0D'],['120 tūkst.'],"['21,800  €']"
/msg/lv/transport/cars/volvo/s70/docpg.html,https://i.ss.lv/gallery/7/1322/330404/66080751.th2.jpg,[<b>Volvo<br/>S70</b>],[<b>1998</b>],[<b>2.5D</b>],"[<b>355</b>, ' tūkst.']","[<b>1,300</b>, '  €']"
/msg/lv/transport/cars/volkswagen/tiguan/cbpeke.html,https://i.ss.lv/gallery/7/1308/326758/65351562.th2.jpg,"['Volkswagen', <br/>, 'Tiguan']",['2008'],['2.0D'],['221 tūkst.'],"['7,495  €']"
/msg/lv/transport/cars/volkswagen/tiguan/bjekgd.html,https://i.ss.lv/gallery/7/1318/329495/65898813.th2.jpg,"['Volkswagen', <br/>, 'Tiguan']",['2009'],['2.0D'],['215 tūkst.'],"['7,495  €']"
/msg/lv/transport/cars/bmw/x7/cdknix.html,https://i.ss.lv/gallery/7/1321/330214/66042725.th2.jpg,"['Bmw', <br/>, 'X7']",['2024'],['3.0D'],['6.1 tūkst.'],"['119,900  €']"
/msg/lv/transport/cars/volkswagen/tiguan/cblmbm.html,https://i.ss.lv/gallery/7/1300/324755/64950859.th2.jpg,"['Volkswagen', <br/>, 'Tiguan']",['2009'],['2.0D'],['321 tūkst.'],"['6,495  €']"
/msg/lv/transport/cars/bmw/x3/cfklkm.html,https://i.ss.lv/gallery/7/1301/325096/65019150.th2.jpg,"['Bmw', <br/>, 'X3']",['2006'],['3.0D'],['269 tūkst.'],"['4,495  €']"
/msg/lv/transport/cars/mercedes/sprinter/edpci.html,https://i.ss.lv/gallery/7/1259/314546/62909067.th2.jpg,"['Mercedes', <br/>, 'Sprinter']",['2012'],['2.2D'],['199 tūkst.'],"['8,800  €']"
/msg/lv/transport/cars/audi/a2/imkmm.html,https://i.ss.lv/gallery/7/1317/329200/65839941.th2.jpg,"['Audi', <br/>, 'A2']",['2002'],['1.4D'],['272 tūkst.'],"['1,995  €']"
/msg/lv/transport/cars/audi/q7/cbmcdj.html,https://i.ss.lv/gallery/7/1316/328976/65795037.th2.jpg,"['Audi', <br/>, 'Q7']",['2006'],['3.0D'],['291 tūkst.'],"['5,995  €']"
/msg/lv/transport/cars/ford/focus/pjfgo.html,https://i.ss.lv/gallery/7/1288/321843/64368526.th2.jpg,"['Ford', <br/>, 'Focus']",['2019'],['1.0'],['233 tūkst.'],"['6,700  €']"
/msg/lv/transport/cars/fiat/doblo/bnncbm.html,https://i.ss.lv/gallery/7/1307/326704/65340688.th2.jpg,"['Fiat', <br/>, 'Doblo']",['2011'],['1.6D'],['365 tūkst.'],"['3,300  €']"
/msg/lv/transport/cars/volkswagen/touareg/cdggnb.html,https://i.ss.lv/gallery/7/1311/327664/65532769.th2.jpg,"['Volkswagen', <br/>, 'Touareg']",['2024'],['3.0D'],['4 tūkst.'],"['91,950  €']"
/msg/lv/transport/cars/bmw/525/aapgm.html,https://i.ss.lv/gallery/7/1226/306321/61264186.th2.jpg,"['Bmw', <br/>, '525']",['2007'],['3.0D'],['366 tūkst.'],"['4,250  €']"
/msg/lv/transport/cars/seat/ateca/cbnlhj.html,https://i.ss.lv/gallery/7/1316/328985/65796821.th2.jpg,"['Seat', <br/>, 'Ateca']",['2018'],['2.0D'],['152 tūkst.'],"['26,150  €']"
/msg/lv/transport/cars/renault/koleos/cfkicx.html,https://i.ss.lv/gallery/7/1307/326547/65309326.th2.jpg,"['Renault', <br/>, 'Koleos']",['2010'],['2.0D'],['-'],"['3,950  €']"
/msg/lv/transport/cars/mercedes/ml320/fmkcd.html,https://i.ss.lv/gallery/6/1015/253688/50737460.th2.jpg,"['Mercedes', <br/>, 'ML320']",['2008'],['3.0D'],['433 tūkst.'],"['5,500  €']"
/msg/lv/transport/cars/volkswagen/tiguan/ccglco.html,https://i.ss.lv/gallery/7/1313/328084/65616782.th2.jpg,"['Volkswagen', <br/>, 'Tiguan']",['2024'],['2.0D'],['20 tūkst.'],"['36,400  €']"
